번호,시도,시군구명,개방서비스명,개방서비스ID,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지지번주소,소재지도로명주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,경도,위도,의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자
101,강원도,원주시,의원,01_01_02_P,4190000,PHMA120084190023041100010,20080401,,3,폐업,3,폐업,20090119,,,,033-735-9075,,220000,강원도 원주시 단구동1588-5,,,선치과의원,2.00901E+13,I,59:59.0,치과의원,,,치과의원,1,0,0,0,401,치과,,,,0,0,,,0,
102,강원도,원주시,의원,01_01_02_P,4190000,PHMA120084190023041100012,20080410,,3,폐업,3,폐업,20110802,,,,033-747-5978,,220150,강원도 원주시 무실동 1641번지 8호 쎈터프라자5층,강원도 원주시 시청로 80 (무실동 쎈터프라자5층),,길흉부외과의원,2.01108E+13,I,59:59.0,의원,127.926721,37.33391536,의원,2,2,8,323.18,107 104 108 114 106 101 113 105 115 120 109,마취통증의학과  재활의학과  비뇨의학과  정형외과  이비인후과  내과  신경외과  피부과  성형외과  외과  흉부외과,,,,0,0,,,0,
103,강원도,원주시,의원,01_01_02_P,4190000,PHMA120084190023041100024,20080822,,3,폐업,3,폐업,20090227,,,,033-747-2805,,220000,강원도 원주시 문막읍 문막리304번지 유당프라자1층2호,강원도 원주시 문막읍 문막시장1길 16,220806,다안치과의원,2.01308E+13,I,59:59.0,치과의원,127.8163552,37.30508363,치과의원,1,0,0,0,401,치과,,,,0,0,,,0,
104,강원도,원주시,의원,01_01_02_P,4190000,PHMA120084190023041100026,20080905,,3,폐업,3,폐업,20170630,,,,033-732-0704,,,강원도 원주시 단계동 883번지 2호 -2호(3층),강원도 원주시 서원대로 190 (단계동),26382,푸른치과의원,2.01706E+13,I,59:59.0,치과의원,127.9316552,37.340894,치과의원,1,0,0,0,401,치과,,,,0,0,,,0,
105,강원도,원주시,의원,01_01_02_P,4190000,PHMA120084190023041100027,20080918,,3,폐업,3,폐업,20081231,,,,033-763-7076,,220000,강원도 원주시 단구동1515원일빌딩3층,,,행복한내과의원,2.00812E+13,I,59:59.0,의원,,,의원,1,0,0,92.4,101 111 113 114,피부과  이비인후과  소아청소년과  내과,,,,0,0,,,0,
106,강원도,원주시,의원,01_01_02_P,4190000,PHMA120084190023041100029,20080919,,3,폐업,3,폐업,20151207,,,,033-732-3367,,220938,강원도 원주시 단계동 865번지 6호,강원도 원주시 봉화로 22  5층 (단계동  더파크타워),26436,로즈의원,2.01512E+13,I,59:59.0,의원,127.928043,37.34333523,의원,1,0,0,237,114,피부과,,,,0,0,,,0,
107,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100001,20090102,,3,폐업,3,폐업,20090120,,,,,,220955,강원도 원주시 우산동 231번지 12호,강원도 원주시 북원로2485번길 18 (우산동),,명의원,2.00901E+13,I,59:59.0,의원,127.9377239,37.36382677,의원,1,0,0,229.56,105 101 114 120,재활의학과  피부과  내과  정형외과,,,,0,0,,,0,
108,강원도,원주시,의원,01_01_02_P,4190000,PHMA119884190023041100005,19880430,,3,폐업,3,폐업,20160729,,,,033-764-7632,,220040,강원도 원주시 명륜동 90번지 8호,강원도 원주시 남원로 665 (명륜동),,한일치과의원,2.01607E+13,I,59:59.0,치과의원,127.9533423,37.3392534,치과의원,1,0,0,82,401,치과,,,,0,0,,,0,
109,강원도,원주시,의원,01_01_02_P,4190000,PHMA120084190023041100020,20080623,,3,폐업,3,폐업,20130124,,,,033-740-1735,,220832,강원도 원주시 소초면 의관리 123번지,,,국군원주한의원,2.01301E+13,I,59:59.0,한의원,127.9728642,37.42393132,한의원,1,0,0,126,301 302 303 305,한방신경정신과  한방소아과  한방부인과  한방내과,,,,0,0,,,0,
110,강원도,원주시,의원,01_01_02_P,4190000,PHMA120084190023041100021,20080702,,3,폐업,3,폐업,20091230,,,,033-731-2554,,220000,강원도 원주시 학성동430-5번지,강원도 원주시 원일로 206-4 (학성동),220963,성림의원,2.01308E+13,I,59:59.0,의원,127.9445192,37.35272461,의원,1,0,0,66,101 109,마취통증의학과  내과,,,,0,0,,,0,
111,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100002,20090113,,3,폐업,3,폐업,20150316,,,,033-734-1073,,220940,강원도 원주시 단구동 267번지 현대아카데미프라자 211호,강원도 원주시 늘품로 187-58 (단구동),220940,자연한의원,2.01503E+13,I,59:59.0,한의원,127.9634829,37.33457158,한의원,1,0,0,92.87,301 304 307 308 305 302 303 306,한방재활의학과  한방소아과  한방부인과  한방신경정신과  침구과  사상체질과  한방안·이비인후·피부과  한방내과,,,,0,0,,,0,
112,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100004,20090119,,3,폐업,3,폐업,20120213,,,,033-735-9075,,220090,강원도 원주시 단구동 1588번지 5호 청솔3차 상가2층,,,선치과의원,2.01202E+13,I,59:59.0,치과의원,127.9534457,37.31891117,치과의원,1,0,0,171.86,401,치과,,,,0,0,,,0,
113,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100005,20090119,,3,폐업,3,폐업,20190524,,,,033-764-1525,,220040,강원도 원주시 명륜동 90번지 4호 3층,강원도 원주시 남원로 671  3층 (명륜동),26441,서이비인후과의원,2.01905E+13,U,40:00.0,의원,127.9536962,37.33962844,의원,1,0,0,137.64,113,이비인후과,,,,0,0,,,0,
114,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100006,20090120,,3,폐업,3,폐업,20090429,,,,033-733-2275,,220935,강원도 원주시 단계동 114번지 8호 조동빌딩 3층,강원도 원주시 원문로 143 (단계동 조동빌딩 3층),,미치과의원,2.00904E+13,I,59:59.0,치과의원,127.9320575,37.35242785,치과의원,1,0,0,256.6,401,치과,,,,0,0,,,0,
115,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100007,20090202,,3,폐업,3,폐업,20110602,,,,033-742-3010,,220020,강원도 원주시 평원동 198번지 14호,강원도 원주시 중평길 47 (평원동),220020,협진서울의원,2.01308E+13,I,59:59.0,의원,127.9509534,37.34772773,의원,1,0,0,35.13,114 101 120 105,정형외과  재활의학과  내과  피부과,,,,0,0,,,0,
116,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100010,20090227,,3,폐업,3,폐업,20090723,,,,033-747-2805,,220806,강원도 원주시 문막읍 문막리 305번지 1호 1층 2호,,,다안치과의원,2.00907E+13,I,59:59.0,치과의원,127.8162012,37.30512639,치과의원,1,0,0,108.3,401,치과,,,,0,0,,,0,
117,강원도,원주시,의원,01_01_02_P,4190000,PHMA119924190023041100009,19920919,,3,폐업,3,폐업,20100210,,,,033-742-2971,,220100,강원도 원주시 단계동 112번지,강원도 원주시 원문로 156 (단계동),,지치과의원,2.01712E+13,I,59:59.0,치과의원,127.9313165,37.35316361,치과의원,1,0,0,0,401,치과,,,,0,0,,,0,
118,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100013,20090428,,3,폐업,3,폐업,20130212,,,,033-766-5050,,220941,강원도 원주시 단구동 1516번지 5호 1층,강원도 원주시 남원로 528 (단구동 1층),,간디한의원,2.01302E+13,I,59:59.0,한의원,127.9465884,37.32820235,한의원,1,0,0,139.58,301 304 307 308 305 302 306 303,한방소아과  한방재활의학과  한방부인과  한방신경정신과  침구과  사상체질과  한방안·이비인후·피부과  한방내과,,,,0,0,,,0,
119,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100015,20090430,,3,폐업,3,폐업,20100127,,,,033-766-7582,,220945,강원도 원주시 명륜1동 90번지 7호 3층,강원도 원주시 남원로 667 (명륜동 3층),,이세일비뇨기과의원,2.01001E+13,I,59:59.0,의원,127.9534209,37.33933996,의원,1,0,0,218.4,114 115 122,가정의학과  비뇨의학과  피부과,,,,0,0,,,0,
120,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100016,20090506,,3,폐업,3,폐업,20100816,,,,033-761-7282,,220940,강원도 원주시 단구동 173번지 5호 북원빌딩 2층 3층,강원도 원주시 치악로 1626 (단구동 북원빌딩 2층 3층),,바른연합의원,2.01008E+13,I,59:59.0,의원,127.9597254,37.32522589,의원,3,11,29,1132.56,101 105 106 108 114 111 110 113,이비인후과  산부인과  소아청소년과  피부과  성형외과  신경외과  정형외과  내과,,,,0,0,,,0,
121,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100017,20090511,,3,폐업,3,폐업,20091023,,,,033-763-2221,,220944,강원도 원주시 단구동 1477번지 12호 2층,강원도 원주시 치악로 1510 (단구동 2층),,조치과의원,2.0091E+13,I,59:59.0,치과의원,127.9660955,37.31661211,치과의원,1,0,0,59.98,401,치과,,,,0,0,,,0,
122,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100018,20090518,,3,폐업,3,폐업,20120330,,,,033-763-3275,,220944,강원도 원주시 단구동 1577번지 4호 2층,강원도 원주시 늘품로 33 (단구동 2층),,소소한의원,2.01203E+13,I,59:59.0,한의원,127.9493846,37.31988766,한의원,1,0,0,71.02,301 304 307 308 305 302 306 303,한방소아과  한방재활의학과  한방부인과  한방신경정신과  침구과  사상체질과  한방안·이비인후·피부과  한방내과,,,,0,0,,,0,
123,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100019,20090601,,3,폐업,3,폐업,20100920,,,,033-761-7582,,220940,강원도 원주시 단구동 143번지 95호,강원도 원주시 서원대로 509 (단구동),,효성정형외과의원,2.01009E+13,I,59:59.0,의원,127.9588707,37.32220817,의원,2,5,29,402.45,105,정형외과,,,,0,0,,,0,
124,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100020,20090601,,3,폐업,3,폐업,20100531,,,,033-731-8297,,220955,강원도 원주시 우산동 231번지 12호  1층~3층,강원도 원주시 북원로2485번길 18 (우산동 1층~3층),,원주성심의원,2.01005E+13,I,59:59.0,의원,127.9377239,37.36382677,의원,1,9,28,705.34,101 104 102 110 122 114 115,비뇨의학과  피부과  가정의학과  산부인과  신경과  외과  내과,,,,0,0,,,0,
125,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100024,20090723,,3,폐업,3,폐업,20091012,,,,337472805,,220806,강원도 원주시 문막읍 문막리 305번지 1호 1층 2호,,,다안치과의원,2.0091E+13,I,59:59.0,치과의원,127.8162012,37.30512639,치과의원,1,0,0,108.3,401,치과,,,,0,0,,,0,
126,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100025,20090729,,3,폐업,3,폐업,20130110,,,,033-742-3733,,220938,강원도 원주시 단계동 861번지 2호 벧엘빌딩6층,강원도 원주시 장미공원길 43-2 (단계동),220938,서울치과의원,2.01301E+13,I,59:59.0,치과의원,127.9296391,37.34424242,치과의원,1,0,0,192.42,401,치과,,,,0,0,,,0,
127,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100027,20090821,,3,폐업,3,폐업,20100107,,,,337435613,,220020,강원도 원주시 평원동 185번지 3호 2층,강원도 원주시 천사로 236 (평원동 2층),,치악의원,2.01001E+13,I,59:59.0,의원,127.9491711,37.34950543,의원,2,0,0,144.82,105 101 114 115 111 113 106,신경외과  이비인후과  소아청소년과  비뇨의학과  피부과  내과  정형외과,,,,0,0,,,0,
128,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100029,20091008,,3,폐업,3,폐업,20110928,,,,033-734-2804,,220940,강원도 원주시 단구동 267번지 현대아카데미프라자 312~314호,강원도 원주시 늘품로 187-58 (단구동 현대아카데미프라자 312~314호),,턱기준씨엠제이(CMJ)치과의원,2.01109E+13,I,59:59.0,치과의원,127.9634829,37.33457158,치과의원,1,0,0,199.73,401,치과,,,,0,0,,,0,
129,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100032,20091028,,3,폐업,3,폐업,20110802,,,,337347337,,220938,강원도 원주시 단계동 870번지 3호 5층,강원도 원주시 봉화로 10 (단계동 5층),,키즈클라인치과의원,2.01108E+13,I,59:59.0,치과의원,127.9279042,37.34256999,치과의원,1,0,0,244.4,401,치과,,,,0,0,,,0,
130,강원도,원주시,의원,01_01_02_P,4190000,PHMA120104190023041100001,20100113,,3,폐업,3,폐업,20100401,,,,033-748-8275,,220903,강원도 원주시 중앙동 35번지 2호  1-3층,강원도 원주시 평원로 77 (중앙동 1-3층),,김정형외과의원,2.01004E+13,I,59:59.0,의원,127.9487747,37.34923129,의원,2,7,29,268.98,107 105 101 109 113 115 120 104 106 108 114,피부과  성형외과  신경외과  외과  재활의학과  비뇨의학과  이비인후과  마취통증의학과  내과  정형외과  흉부외과,,,,0,0,,,0,
131,강원도,원주시,의원,01_01_02_P,4190000,PHMA120104190023041100002,20100126,,3,폐업,3,폐업,20110506,,,,337452858,,220140,강원도 원주시 가현동 89번지 1호,강원도 원주시 북원로 2701 (가현동),,프렌즈치과의원,2.01105E+13,I,59:59.0,치과의원,127.9466024,37.3817926,치과의원,2,0,0,120.37,401,치과,,,,0,0,,,0,
132,강원도,원주시,의원,01_01_02_P,4190000,PHMA120104190023041100004,20100302,,3,폐업,3,폐업,20101201,,,,337627070,,220947,강원도 원주시 명륜1동 307번지 18호  3층,강원도 원주시 무실로 169 (명륜동 3층),,키노치과의원,2.01012E+13,I,59:59.0,치과의원,127.9396098,37.33838866,치과의원,1,0,0,142,401,치과,,,,0,0,,,0,
133,강원도,원주시,의원,01_01_02_P,4190000,PHMA120154190023041100005,20150303,,3,폐업,3,폐업,20150813,,,,033-747-8947,,220100,강원도 원주시 단계동 882번지,강원도 원주시 서원대로 174 (단계동),26382,미래의원,2.01508E+13,I,59:59.0,의원,127.9300433,37.34107057,의원,1,0,0,176.8,109 114 101,내과  피부과  마취통증의학과,,,,0,0,,,0,
134,강원도,원주시,의원,01_01_02_P,4190000,PHMA120114190023041100021,20110826,,3,폐업,3,폐업,20111124,,,,033-731-8297,,220955,강원도 원주시 우산동 231번지 12호,강원도 원주시 북원로2485번길 18 (우산동),,삼정메디칼의원,2.01111E+13,I,59:59.0,의원,127.9377239,37.36382677,의원,1,14,29,890,101 105 104 114 115,비뇨의학과  피부과  외과  정형외과  내과,,,,0,0,,,0,
135,강원도,원주시,의원,01_01_02_P,4190000,PHMA120114190023041100026,20110929,,3,폐업,3,폐업,20120220,,,,033-734-2804,,220940,강원도 원주시 단구동 267번지,강원도 원주시 늘품로 187-58 (단구동),220940,씨엠제이(CMJ)치과의원,2.01202E+13,I,59:59.0,치과의원,127.9634829,37.33457158,치과의원,1,0,0,199.73,401,치과,,,,0,0,,,0,
136,강원도,원주시,의원,01_01_02_P,4190000,PHMA120114190023041100030,20111222,,3,폐업,3,폐업,20120702,,,,033-742-0661,,220100,강원도 원주시 단계동 1123번지 롯데마트 지하2층,강원도 원주시 봉화로 1 (단계동  롯데마트 지하2층),220100,한가람의원,2.01207E+13,I,59:59.0,의원,127.9268621,37.34288661,의원,1,0,0,86.59,101 111 113 114 115 109,마취통증의학과  비뇨의학과  피부과  이비인후과  소아청소년과  내과,,,,0,0,,,0,
137,강원도,원주시,의원,01_01_02_P,4190000,PHMA120114190023041100031,20111227,,3,폐업,3,폐업,20171109,,,,033-747-7528,,220100,강원도 원주시 단계동 1123번지,강원도 원주시 봉화로 1  지하2층 (단계동  롯데마트),26437,이스마일치과의원,2.01711E+13,I,59:59.0,치과의원,127.9268621,37.34288661,치과의원,1,0,0,101.7,401,치과,,,,0,0,,,0,
138,강원도,원주시,의원,01_01_02_P,4190000,PHMA120144190023041100016,20140826,,3,폐업,3,폐업,20180601,,,,033-748-7888,,220965,강원도 원주시 단구동 1655번지 6호,강원도 원주시 단구로 392 (단구동),26487,민이비인후과의원,2.01806E+13,I,59:59.0,의원,127.9551086,37.31912922,의원,1,1,1,59.64,108 113,이비인후과  성형외과,,,,0,0,,,0,
139,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100021,20090605,,3,폐업,3,폐업,20130503,,,,033-733-2275,,220935,강원도 원주시 단계동 114번지 8호 3층,강원도 원주시 원문로 143 (단계동 3층),,원주밝은미소치과의원,2.01305E+13,I,59:59.0,치과의원,127.9320575,37.35242785,치과의원,1,0,0,319.6,401,치과,,,,0,0,,,0,
140,강원도,원주시,의원,01_01_02_P,4190000,PHMA120154190023041100008,20150409,,3,폐업,3,폐업,20181203,,,,033-734-0802,,,,강원도 원주시 늘품로 187-58 (단구동),26457,반곡한의원,2.01812E+13,U,40:00.0,한의원,127.9634829,37.33457158,한의원,1,0,0,101.52,301 308 302 303,한방소아과  한방부인과  침구과  한방내과,,,,0,0,,,0,
141,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100022,20090626,,3,폐업,3,폐업,20100201,,,,033-766-7553,,220944,강원도 원주시 단구동 1512번지 1호 리더스타워 3층,강원도 원주시 서원대로 406 (단구동 리더스타워 3층),,사랑의신경외과의원,2.01002E+13,I,59:59.0,의원,127.9489603,37.32738598,의원,2,0,0,309.3,106 109 105 120,재활의학과  정형외과  마취통증의학과  신경외과,,,,0,0,,,0,
142,강원도,원주시,의원,01_01_02_P,4190000,PHMA120094190023041100023,20090703,,3,폐업,3,폐업,20090729,,,,033-742-3733,,220100,강원도 원주시 단계동 861번지 2호 벧엘빌딩 6층,강원도 원주시 장미공원길 43-2 (단계동 벧엘빌딩 6층),,서울치과의원,2.00907E+13,I,59:59.0,치과의원,127.9296391,37.34424242,치과의원,1,0,0,195.28,401,치과,,,,0,0,,,0,
143,강원도,원주시,의원,01_01_02_P,4190000,PHMA120104190023041100007,20100531,,3,폐업,3,폐업,20101213,,,,033-731-8297,,220130,강원도 원주시 우산동 231번지 12호 1-4층,강원도 원주시 북원로2485번길 18 (우산동 1-4층),,미소메디칼의원,2.01012E+13,I,59:59.0,의원,127.9377239,37.36382677,의원,2,9,29,705.34,101 105 104 111 115,비뇨의학과  소아청소년과  외과  정형외과  내과,,,,0,0,,,0,
144,강원도,원주시,의원,01_01_02_P,4190000,PHMA120104190023041100009,20100712,,3,폐업,3,폐업,20110831,,,,337347752,,220100,강원도 원주시 단계동 883번지 2호 신진빌딩2층,강원도 원주시 서원대로 190 (단계동 신진빌딩2층),,유로진남성의원,2.01108E+13,I,59:59.0,의원,127.9316552,37.340894,의원,1,0,0,121.74,115,비뇨의학과,,,,0,0,,,0,
