번호,시도,시군구명,개방서비스명,개방서비스ID,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지지번주소,소재지도로명주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,경도,위도,위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총종업원수,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
1237,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2000-00014,20000714,,03,폐업,02,폐업,20051005,,,,033 6530492,28.12,210250,강원도 강릉시 입암동 0번지 6주공상가 101호,,,빵집이야기,20020819000000,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,1,1,기타,,상수도전용,,,,,,,,,N,28.12,,,
1238,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2000-00025,20000824,,03,폐업,02,폐업,20030509,,,,033 6513941,31.29,210120,강원도 강릉시 초당동 150-1번지,,,쁘띠그랑,20020307000000,I,2018-08-31 23:59:59.0,제과점영업,128.91489984675113,37.78130759224342,제과점영업,0,0,기타,,상수도전용,,,,,,,,,N,31.29,,,
1239,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2000-00019,20000908,,03,폐업,02,폐업,20030115,,,,033 6421982,75.72,210060,강원도 강릉시 금학동 56-2번지,,,고려당강릉분점,20020304000000,I,2018-08-31 23:59:59.0,제과점영업,128.8953565098526,37.749983398375655,제과점영업,1,1,기타,,상수도전용,,,,,,,,,N,75.72,,,
1240,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2000-00016,20001012,,03,폐업,02,폐업,20051031,,,,033 6473366,49.00,210924,강원도 강릉시 교동 928-4번지,,,쁘띠그랑,20020524000000,I,2018-08-31 23:59:59.0,제과점영업,128.88596890601568,37.75571914149763,제과점영업,1,1,주택가주변,,상수도전용,,,,,,,,,N,49,,,
1241,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2000-00026,20001102,,03,폐업,02,폐업,20050124,,,,033 6440959,26.64,210935,강원도 강릉시 입암동 49-7번지 106호,,,월드제과,20101222110614,I,2018-08-31 23:59:59.0,제과점영업,128.9151032037982,37.761833944141536,제과점영업,2,1,아파트지역,,지하수전용,,,,,,,,,N,26.64,,,
1242,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2000-00022,20001204,,03,폐업,02,폐업,20180104,,,,033 6445980,32.16,210050,강원도 강릉시 성남동 53-16번지,강원도 강릉시 중앙시장1길 11  1층 (성남동),25543,강릉제과점,20180104104327,I,2018-08-31 23:59:59.0,제과점영업,128.89812061590445,37.75069825948011,제과점영업,0,2,기타,,상수도전용,,,,,,,,,N,32.16,,,
1226,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2009-00014,20091111,,03,폐업,02,폐업,20130218,,,,070 88662931,15.00,210080,강원도 강릉시 임당동 168-7번지,강원도 강릉시 임영로 156-3 (임당동),25529,더슈가,20091111110615,I,2018-08-31 23:59:59.0,제과점영업,128.89154765620825,37.752445875317775,제과점영업,,11,주택가주변,,상수도전용,,,,,,,,,N,15,,,
1227,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2007-00007,20071119,,03,폐업,02,폐업,20160627,,,,033 655 5255,24.00,210080,강원도 강릉시 임당동 117-2번지,강원도 강릉시 경강로 2106  103호 (임당동),25540,호두스토리,20131218154349,I,2018-08-31 23:59:59.0,제과점영업,128.89671340113287,37.752341158084995,제과점영업,,,,,,,,,,,,,,N,24,,,
1243,강원도,강릉시,제과점영업,07_22_18_P,4200000,4200000-121-2000-00015,20001219,,03,폐업,02,폐업,20050531,,,,033 6510904,39.46,210953,강원도 강릉시 포남동 1293-1번지,,,빵아저씨쿠키아줌마,20020819000000,I,2018-08-31 23:59:59.0,제과점영업,128.9141456828098,37.76891804515069,제과점영업,1,1,아파트지역,,상수도전용,,,,,,,,,N,39.46,,,
978,강원도,고성군,제과점영업,07_22_18_P,4340000,4340000-121-1995-00001,19950622,,03,폐업,02,폐업,20140313,,,,033 681 4458,38.73,219803,강원도 고성군 간성읍 신안리 254-17번지,강원도 고성군 간성읍 간성로 36,24734,크라운베이커리,20111108114222,I,2018-08-31 23:59:59.0,제과점영업,128.4703642085139,38.37650999917295,제과점영업,0,0,,,상수도전용,,,,,,,,,N,38.73,,,
979,강원도,고성군,제과점영업,07_22_18_P,4340000,4340000-121-2000-00005,20001021,,03,폐업,02,폐업,20100430,,,,033 6820804,2.76,219811,강원도 고성군 현내면 마차진리 188번지,,,델리만쥬,20060712000000,I,2018-08-31 23:59:59.0,제과점영업,128.416733257737,38.51210705890409,제과점영업,0,0,기타,,상수도전용,,,,,,,,,N,2.76,,,
980,강원도,고성군,제과점영업,07_22_18_P,4340000,4340000-121-2001-00005,20010813,,03,폐업,02,폐업,20141008,,,,033 6821813,32.78,219901,강원도 고성군 거진읍 거진리 304-12번지,강원도 고성군 거진읍 거진길 29-1,24716,빵굽는마을,20111110100340,I,2018-08-31 23:59:59.0,제과점영업,128.45368650755537,38.44398456974456,제과점영업,0,0,주택가주변,,상수도전용,,,,,,,,,N,32.78,,,
981,강원도,고성군,제과점영업,07_22_18_P,4340000,4340000-121-2003-00012,20030819,,03,폐업,02,폐업,20100120,,,,033 6316300,20.00,219832,강원도 고성군 토성면 용촌리 84번지,,,용촌휴양소빵집,20060620000000,I,2018-08-31 23:59:59.0,제과점영업,128.57435837234146,38.23739929977432,제과점영업,0,0,,,상수도전용,,,,,,,,,N,20,,,
982,강원도,고성군,제과점영업,07_22_18_P,4340000,4340000-121-2006-00001,20060530,,03,폐업,02,폐업,20140416,,,,033 639 8441,10.20,219832,강원도 고성군 토성면 원암리 403-1번지,강원도 고성군 토성면 미시령옛길 1153,24768,대명베이커리,20131001145941,I,2018-08-31 23:59:59.0,제과점영업,128.49330033696245,38.20955983603771,제과점영업,0,0,,,상수도전용,,,,,,,,,N,10.2,,,
983,강원도,고성군,제과점영업,07_22_18_P,4340000,4340000-121-2007-00001,20070507,,03,폐업,02,폐업,20150811,,,,033 6339616,33.10,219833,강원도 고성군 토성면 아야진리 39-7번지,강원도 고성군 토성면 아야진해변길 81-2,24756,아야진빵굽는마을,20111108115041,I,2018-08-31 23:59:59.0,제과점영업,128.55522745947567,38.269818846129255,제과점영업,0,0,,,상수도전용,,,,,,,,,N,33.1,,,
984,강원도,고성군,제과점영업,07_22_18_P,4340000,4340000-121-2010-00001,20101116,,03,폐업,02,폐업,20160628,,,,033 6335839,21.69,219833,강원도 고성군 토성면 천진리 161-2번지,강원도 고성군 토성면 천진1길 11,24764,빵굼터,20111110100223,I,2018-08-31 23:59:59.0,제과점영업,128.5584324346331,38.25402715880473,제과점영업,,,,,상수도전용,,,,,,,,,N,21.69,,,
985,강원도,고성군,제과점영업,07_22_18_P,4340000,4340000-121-2013-00003,20131031,,03,폐업,02,폐업,20150813,,,,,36.28,219803,강원도 고성군 간성읍 신안리 134번지,강원도 고성군 간성읍 탑동길 4-15,24737,코코의정원,20131031105958,I,2018-08-31 23:59:59.0,제과점영업,128.4753535526251,38.374960426065996,제과점영업,,,기타,,상수도전용,,,,,,,,,N,36.28,,,
986,강원도,고성군,제과점영업,07_22_18_P,4340000,4340000-121-2016-00002,20160629,,03,폐업,02,폐업,20170904,,,,,24.02,219833,강원도 고성군 토성면 천진리 161-2번지,강원도 고성군 토성면 천진1길 11,24764,빵굼터,20170904143615,I,2018-08-31 23:59:59.0,제과점영업,128.5584324346331,38.25402715880473,제과점영업,,,,,상수도전용,,,,,,,,,N,24.02,,,
987,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-1999-00003,19990902,,03,폐업,02,폐업,20081022,,,,3333900,28.35,232804,강원도 평창군 평창읍 하리 157-10번지,,,크라운베이커리,20050623000000,I,2018-08-31 23:59:59.0,제과점영업,128.39503454931543,37.365002045184255,제과점영업,0,0,,,상수도전용,,,,,,,,,N,28.35,,,
988,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-1999-00009,19990913,,03,폐업,02,폐업,20100226,,,,3368204,32.06,232942,강원도 평창군 진부면 하진부리 136번지,,,파리바게뜨진부점,20050623000000,I,2018-08-31 23:59:59.0,제과점영업,128.5570818788651,37.633774448958526,제과점영업,0,0,,,상수도전용,,,,,,,,,N,32.06,,,
989,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-2007-00002,20071129,,03,폐업,02,폐업,20121106,,,,3348481,30.00,232910,강원도 평창군 대화면 998-2번지,강원도 평창군 대화면 대화1길 14,25359,대화농협하나로베이커리,20111223150847,I,2018-08-31 23:59:59.0,제과점영업,128.45413199918715,37.49562418707283,제과점영업,,,기타,,상수도전용,,,,,,,,,N,30,,,
990,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-1999-00005,19991120,,03,폐업,02,폐업,20090707,,,,3330522,34.65,232806,강원도 평창군 평창읍 천변리 137-95번지,,,고려당,20010807000000,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,0,0,,,상수도전용,,,,,,,,,N,34.65,,,
991,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-1984-00002,19841130,,03,폐업,02,폐업,20090416,,,,3308332,43.76,232952,강원도 평창군 대관령면 용산리 132번지,,,용평리조트제과점,20050408000000,I,2018-08-31 23:59:59.0,제과점영업,128.67893222387838,37.64278153621017,제과점영업,0,0,,,상수도전용,,,,,,,,,N,43.76,,,
992,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-2002-00002,20020913,,03,폐업,02,폐업,20071214,,,,3359532,16.74,232951,강원도 평창군 대관령면 횡계리 366-15번지,,,하나로빵집,20050613000000,I,2018-08-31 23:59:59.0,제과점영업,128.70447265185567,37.670142385590246,제과점영업,0,0,,,상수도전용,,,,,,,,,N,16.74,,,
993,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-2007-00001,20070214,,03,폐업,02,폐업,20081118,,,,,41.00,232951,강원도 평창군 대관령면 횡계리 345-2번지,,,안제리나베이커리,20070214000000,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,1,1,,,상수도전용,,,,,,,,,N,41,,,
994,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-2009-00005,20091006,,03,폐업,02,폐업,20110624,,,,,68.46,232951,강원도 평창군 대관령면 횡계리 325-7번지,,,뚜레쥬르,20091020135224,I,2018-08-31 23:59:59.0,제과점영업,128.70817498738293,37.669570151746655,제과점영업,1,,,,상수도전용,,,,,,,,,N,68.46,,,
995,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-1985-00001,19851217,,03,폐업,02,폐업,20080219,,,,3321500,21.66,232912,강원도 평창군 대화면 대화리 1001-38번지,,,대화베이커리,20050613000000,I,2018-08-31 23:59:59.0,제과점영업,128.45441856535146,37.49703234153579,제과점영업,0,0,,,상수도전용,,,,,,,,,N,21.66,,,
996,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-1993-00002,19910530,,03,폐업,02,폐업,20130221,,,,3335558,35.72,232800,강원도 평창군 평창읍 141-2번지,강원도 평창군 평창읍 백오로 83,25376,박태용베이커리,20130221111556,I,2018-08-31 23:59:59.0,제과점영업,128.39379337245362,37.365050778793616,제과점영업,0,0,,,상수도전용,,,,,,,,,N,35.72,,,
997,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-1991-00001,19910930,,03,폐업,02,폐업,20120831,,,,3356677,39.76,232940,강원도 평창군 진부면 117-6번지,강원도 평창군 진부면 청송로 107,25332,크라운베이커리 진부점,20111223151140,I,2018-08-31 23:59:59.0,제과점영업,128.5577921837526,37.63384392690989,제과점영업,0,0,,,상수도전용,,,,,,,,,N,39.76,,,
998,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-1995-00003,19950901,,03,폐업,02,폐업,20161229,,,,3341815,26.55,232912,강원도 평창군 대화면 대화리 1001-74번지,,,빵굽는마을,20081001171838,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,0,0,,,상수도전용,,,,,,,,,N,26.55,,,
999,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-2009-00001,20090420,,03,폐업,02,폐업,20180531,,,,330 6000,59.65,232922,강원도 평창군 봉평면 면온리 1097-1번지 외 8필지,,,휘닉스파크베이커리1,20180531133525,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,3,1,기타,,상수도전용,,,,,,,,,N,59.65,,,
1000,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-2014-00001,20140701,,03,폐업,02,폐업,20171110,,,,033 335 4583,71.93,232941,강원도 평창군 진부면 간평리 45번지,강원도 평창군 진부면 진고개로 351-16,25322,대관령빵체험학교,20171110155429,I,2018-08-31 23:59:59.0,제과점영업,128.59911288019023,37.69449536244384,제과점영업,,,,,지하수전용,,,,,,,,,N,71.93,,,
1001,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-2011-00002,20110905,,03,폐업,02,폐업,20141105,,,,033 336 2145,95.51,232951,강원도 평창군 대관령면 횡계리 322-1번지 외 1필지,강원도 평창군 대관령면 장선길 33,25345,뚜레쥬르 대관령 횡계점,20140107151511,I,2018-08-31 23:59:59.0,제과점영업,128.70656525345387,37.66952324149186,제과점영업,1,1,기타,,상수도전용,,,,,,,,,N,95.51,,,
1002,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-2013-00001,20130425,,03,폐업,02,폐업,20180123,,,,033 3335558,31.28,232804,강원도 평창군 평창읍 하리 135-1번지 외 7필지,강원도 평창군 평창읍 백오1길 44,25376,씨에프랑스,20180123150455,I,2018-08-31 23:59:59.0,제과점영업,128.3937468039282,37.36551157275154,제과점영업,1,,,,상수도전용,,,,,,,,,N,31.28,,,
1003,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-2014-00002,20140924,,03,폐업,02,폐업,20180424,,,,033 3325432,38.16,232804,강원도 평창군 평창읍 하리 72-1번지,강원도 평창군 평창읍 송학로 48,25376,행복을굽는베이커리,20180424153403,I,2018-08-31 23:59:59.0,제과점영업,128.39241519706405,37.365587690566116,제과점영업,,,,,상수도전용,,,,,,,,,N,38.16,,,
1004,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-2017-00001,20170911,,03,폐업,02,폐업,20190215,,,,033 3320769,53.04,232937,강원도 평창군 용평면 백옥포리 334-2번지,강원도 평창군 용평면 금당계곡로 1925-6  2동,25316,등매당제과,20190215101258,U,2019-02-17 02:40:00.0,제과점영업,128.39981845011275,37.562372129812736,제과점영업,,1,기타,,상수도전용,,,,,,,,,N,53.04,,,
1005,강원도,평창군,제과점영업,07_22_18_P,4280000,4280000-121-2018-00001,20180117,,03,폐업,02,폐업,20181204,,,,033 3307777,60.35,232922,강원도 평창군 봉평면 면온리 922번지 지하1층,강원도 평창군 봉평면 태기로 228-95  지하1층,25307,화이트델리,20181204140045,U,2018-12-06 02:40:00.0,제과점영업,128.3327380985404,37.57345310268592,제과점영업,,,기타,,상수도전용,,,,,,,,,N,60.35,,,
1006,강원도,인제군,제과점영업,07_22_18_P,4330000,4330000-121-1977-00001,19770706,,03,폐업,02,폐업,20120824,,,,033462 4556,,252833,강원도 인제군 서화면 천도리 4번지,,,태극당,20041207000000,I,2018-08-31 23:59:59.0,제과점영업,128.26050348824648,38.23534008458845,제과점영업,0,0,,,상수도전용,,,,,,,,,N,0,,,
1007,강원도,인제군,제과점영업,07_22_18_P,4330000,4330000-121-1991-00002,19910605,,03,폐업,02,폐업,20091007,,,,033 4616279,,252806,강원도 인제군 인제읍 상동리 295-3 번지,,,시장피자,20050517000000,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,,,,,,,,,,,,,,N,0,,,
1008,강원도,인제군,제과점영업,07_22_18_P,4330000,4330000-121-1991-00003,19911106,,03,폐업,02,폐업,20150924,,,,033 4616035,24.40,252813,강원도 인제군 남면 부평리 88-15번지,,,신남휴게소 과자점,20151006180009,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,0,0,기타,자율,상수도전용,,,,,,,,,N,24.4,,,
1009,강원도,인제군,제과점영업,07_22_18_P,4330000,4330000-121-1992-00001,19920129,,03,폐업,02,폐업,20050317,,,,033 4619538,,252822,강원도 인제군 북면 원통리 645-20번지,,,파리바게트,20041206000000,I,2018-08-31 23:59:59.0,제과점영업,128.20289770503007,38.119554758504925,제과점영업,,,,,,,,,,,,,,N,0,,,
1010,강원도,인제군,제과점영업,07_22_18_P,4330000,4330000-121-1996-00003,19960328,,03,폐업,02,폐업,20060925,,,,033 4614549,52.20,252822,강원도 인제군 북면 원통리 655-10번지,,,크라운베이커리 원통점,20041206000000,I,2018-08-31 23:59:59.0,제과점영업,128.2035972234074,38.1204394475713,제과점영업,0,0,기타,자율,상수도전용,,,,,,,,,N,52.2,,,
1011,강원도,인제군,제과점영업,07_22_18_P,4330000,4330000-121-1999-00012,19990821,,03,폐업,02,폐업,20060329,,,,033 4610087,37.70,252806,강원도 인제군 인제읍 상동리 31-5번지,,,가야베이커리,20041206000000,I,2018-08-31 23:59:59.0,제과점영업,128.17380967118518,38.06730794400385,제과점영업,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,37.7,,,
1012,강원도,인제군,제과점영업,07_22_18_P,4330000,4330000-121-2001-00015,20010222,,03,폐업,02,폐업,20090330,,,,,,252845,강원도 인제군 기린면 현리 887번지,,,산악베이커리,20090204095340,I,2018-08-31 23:59:59.0,제과점영업,128.31709618227126,37.94302480533271,제과점영업,,,,,,,,,,,,,,N,0,,,
1013,강원도,인제군,제과점영업,07_22_18_P,4330000,4330000-121-2001-00007,20010417,,03,폐업,02,폐업,20190220,,,,033 4636009,44.25,252806,강원도 인제군 인제읍 상동리 359-2번지,,,파리바게트 인제점,20190220113145,U,2019-02-22 02:40:00.0,제과점영업,,,제과점영업,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,44.25,,,
1016,강원도,인제군,제과점영업,07_22_18_P,4330000,4330000-121-2003-00004,20030430,,03,폐업,02,폐업,20060620,,,,03346200252,42.10,252822,강원도 인제군 북면 원통리 645-7번지,,,빵마을제과,20051103000000,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,0,0,주택가주변,,상수도전용,,,,,,,,,N,42.1,,,
1017,강원도,인제군,제과점영업,07_22_18_P,4330000,4330000-121-2003-00011,20031017,,03,폐업,02,폐업,20081103,,,,461 0980,56.20,252806,강원도 인제군 인제읍 상동리 361-14번지,,,빵굽는 마을,20050302000000,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,0,0,,,상수도전용,,,,,,,,,N,56.2,,,
1018,강원도,인제군,제과점영업,07_22_18_P,4330000,4330000-121-2004-00010,20040108,,03,폐업,02,폐업,20060530,,,,033 4627738,83.04,252822,강원도 인제군 북면 원통리 459-11번지,,,박가네 식당,20060511000000,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,0,0,,,지하수전용,,,,,,,,,N,83.04,,,
